date,content,thumbUp
0625,唱的也不是特别好，但是感人，为啥？,10
0625,唯一让我又倒回来听的歌，伊能静把我唱的酸酸的,0
0625,原来不止我一个人觉得感动啊,205
0625,我也不知不觉流泪了 很突然就,48
0625,我哭了,52
0625,真的听的我都要哭了，没想到她们三唱的还真好,28
0625,伊能静姐姐好棒，太可了，喜欢伊能静姐姐,8
0625,我也听哭了为啥啊，伊能静姐姐加油,1
0625,这组太共情了,440
0625,王丽坤声音好温柔啊,117
0625,我竟然也听哭了?!,46
0625,伊能静上次唱她儿子的歌我也哭了 妈呀,25
0625,我也感到了😭,79
0625,有一说一我也哭了，可是我不想起来拿纸巾，人生好难，我为什么要哭，还是起来拿纸吧,8
0625,好会调教小白,242
0625,一个团最重要的还是齐心，这也是为什么第一组表现不好的原因,46
0625,王智姐姐为你打call,33
0625,伊能静是最好的组长,121
0625,伊能静真的很会教学啊,27
0625,伊能静声音好听 有责任心,25
0625,霏霏很懂音乐啊,107
0625,很有生命力,135
0625,我真的哭了😭,57
0625,伊能静太棒了啊,12
0625,太好了，好感动,35
0625,如果伊能静在丁当的位置一定不一样的,4
0625,伊能静太厉害了,169
0625,逗死我了，就是因为你看了我一眼，哈哈哈哈,80
0625,因为有故事,90
0625,伊能静好会用情，真的被感动,21
0625,好感动，带两个人不是专业唱歌的人不容易,7
0625,张雨绮真不该去艾瑞巴蒂哈哈哈哈哈哈哈哈，,1
0625,孟佳这个憨憨的坐姿哈哈哈哈,54
0625,伊能静一出声真的是莫名的感动有感触,26
0625,妈呀~太厉害了吧,40
0625,伊能静本来就是一个才女，一个有故事的女强人！,14
0625,孟佳你的大长腿不是这样放的！！！,25
0625,加油3人团,26
0625,绝了为什么就很想哭？？,56
0625,我也听哭了，静姐真的太好了,25
0625,这组很有递进层次,23
0625, 这样一对比下来感觉艾瑞巴蒂就是个笑话,6
0625,伊能静声音一出来我就哭了,14
0625,伊能静玩的是情怀但唱腔真的一般实话实说,3
0625,希望我也可以成为透过声音传递力量的人,151
0625,超级有感染力得,110
0625,这组是用心唱的，才会这么感人,109
0625,哇塞 这组本来不抱希望 但是唱的太好了吧 感动,9
0625,我也流泪了,62
0625,好好听的伊能静这组，没感觉是x牌啊,14
0625,很有感染力,45
0625,这首歌就巨感动人呀,40
0625,推开世界的门…是我在高高突然离世的时候听到的歌曲，感觉就是唱给他的歌,12
0625,都哭了？我怎么没哭 看了我没认真听,3
0625,我爱静姐,26
0625,太棒了！伊能静人真的不错,3
0625,伊能静教得很好，丁当学学人家,117
0625,伊能静第一句确实抖了，但是把两个不会唱歌的带成这样，真优秀,52
0625,来给老子哭一个,51
0625,伊能静最好的组长,47
0625,不觉得这首歌好听，可是伊能静一唱出来就很感动，也不知道自己点在哪里😂,0
0625,为什么要哭我不明白,28
0625,伊能静唱歌好有辨识度啊,149
0625,伊能静会唱故事,85
0625,王智的声音太好听了,70
0625,唱的很好啊，莫名想哭不知道怎么回事,6
0625,有一说一，朱婧汐，蓝盈莹，黄龄，郁可唯，伊能静这几个人是实力最强的,1
0625,我也听哭了，怎么回事,49
0625,像看见小草破土而出的那种生命力,241
0625,静姐共情能力太强了,58
0625,我居然也听哭了,199
0625,这组有伊能静稳了,56
0625,哈哈哈哈哈哈白冰姐姐别妄自菲薄啦，你很棒的啦,8
0625,你看了我一眼哈哈哈哈,56
0625,伊能静的声音情感充沛，容易将人带入情境,207
0625,都比第一组好,192
0625,被伊能静姐姐圈粉了！,138
0625,王丽坤应该庆幸没去成艾瑞巴迪哈哈哈哈哈哈,30
0625,好奇怪尽然听哭了,117
0625,伊能静表演痕迹重了点，没有俩小姑娘声音清澈,2
0625,真的感动到了,66
0625,伊能静声音有故事,99
0625,妈呀 看得我也感动到了,38
0625,莫名的流泪😭,55
0625,成功被伊能静圈粉，唱的好人也非常好,27
0625,这时候应该切第一组的反应啊,3
0625,这组真的起鸡皮疙瘩勒,77
0625,伊能静上综艺特别圈粉,76
0625,我觉得王智唱的挺好啊比白冰好听,74
0625,什么叫那两个？,75
0625,明明不算是十分好听的那种，但是我起一身鸡皮疙瘩怎么回事,3
0625,阅历多的人唱歌的感觉真的不一样！！！！,25
0625,我咋就也给听哭了呢,18
0625,我真的有点快哭了,128
0625,真的厉害，我居然也听哭了,97
0625,我怎么了，听着哭了,67
0625,这就是专业歌手的魅力,52
0625,白冰姐姐的唱功也很棒呀 我相信你,6
0625,伊能静不愧是一个时代,222
0625,伊能静好暖,50
0625,伊能静好棒,48
0625,真的是一组比一组好就第一组垮的不行,23
0625,伊能静跑调听不出来吗你们 ,19
0625,伊能静那组另外两个姐姐很接受安排，丁当那组可以吗,9
0625,确实很感动,119
0625,伊能静真的厉害,44
0625,静姐一定是一位好母亲,22
0625,喜欢霏霏,75
0625,为什么只放了这么一小段,18
0625,感觉王菲菲好温柔好淑女,0
0625,唯一一首被感动到落泪的歌,147
0625,这个人会不会说话,91
0625,不是好听，就是特别动人，伊能静好棒,10
0625,挺伊能静,45
0625,我真的是第一次听歌听哭,21
0625,如果看过人生第一次，这个歌听一遍哭一遍,3
0625,王智自信点 很好听,87
0625,伊能静真的充满了爱,52
0625,fei哭的不要不要的,52
0625,伊能静确实是有故事的人,19
0625,伊能静加油你是最棒的啊啊啊啊啊,3
0625,白冰不会说话别说了,16
0625,真的又被感动了这首歌太好哭了,70
0625,此刻的我也在擦眼泪,29
0625,伊能静牛,58
0625,唱的我起了鸡皮疙瘩,28
0625,前面说高高那位 同感！太可惜了哭哭,0
0625,伊能静：姐唱的是故事不是歌,7
0625,被伊能静圈粉了,97
0625,啊我好喜欢伊能静,76
0625,再一次明白为什么秦昊这么爱她 她值得！,58
0625,王智唱的真的很好，有故事感的声音好棒啊,6
0625,我居然感动了,44
0625,白冰给我一种物伤其类的感觉，有点感动又好好笑~,3
0625,这组真的好意外啊，好好听太有感情了,38
0625,眼泪都出来了,44
0625,这就教俩，丁当多少人啊,31
0625,王智唱的蛮感动我的,33
0625,为什么要哭，当然是因为有感染力啊,6
0625,呃，伊能静唱得一般般吧,31
0625,确实听着好感动！非常期待舞台了！！,50
0625,想看绮绮子的反应,42
0625,好棒啊 好棒啊 好棒啊,31
0625,能不都比第一组好吗 第一组现在人心就不和的 丁当一人派其他人一派 再一个许飞中立,27
0625,伊能静的声音一出来就眼睛红了，好奇怪,5
0625,虽然没觉得特别出彩，但就是被感动到,19
0625,就神奇的触动到了某一个点，就很感动,78
0625,啥叫那两个 不会说话,67
0625,伊能静姐姐太有感染力了，我都听哭了T﹏T,6
0625,伊能静真的是心有猛虎细嗅蔷薇，温柔善良好有爱啊,20
0625,那两个,53
0625,钟丽缇哈哈哈哈边吃边哭哈哈哈哈哈笑死我了,3
0625,被伊能静路转粉了,155
0625,我也听哭了,42
0625,伊能静确实有点用力了，但她实力绝对最强,18
0625,那两个,40
0625,最不看好的一组和最抢手的一组，真是强烈的反差,14
0625,演员唱歌 还是有独特的优势的,19
0625,那两个😂😂😂,108
0625,伊能静真的让人感动,71
0625,内两个哈哈哈哈哈哈,65
0625,感觉白冰好不尊重人 称呼人就是这个那个,14
0625,白冰不会说话，那个人，那两个这样很不礼貌,9
0625,雅雅好可爱，一边吃一边哭哈哈哈,62
0625,第一组像在闹着玩一样,176
0625,白冰人好好啊呜呜呜好善良,88
0625,这就是以前的歌手不玩技巧也能大红大紫的原因,8
0625,边吃边哭,82
0625,边吃边哭 太可爱了,32
0625,天啊我也哭了诶、怎么回事,0
0625,说实话唱的没有太好但是真的很感动。。。。,60
0625,真的是眼睛水一下就出来了,36
0625,熟人的话，说那两个也没啥问题啊，朋友之间带点调侃而已，不要上纲上线,8
0625,我听着我也感动,28
0625,至少认真啊，第一组嬉皮笑脸的,11
0625,只有我是从丽坤开嗓后感动的么？后来伊能静再来暴击,8
0625,那两个…我笑了,229
0625,对，就你，你全世界独一无二,40
0625,静姐姐教学牛牛的,66
0625,关键人家不听叮当的呀,26
0625,推开世界的门这首歌的词曲本身就很带感情,2
0625,我也莫名其妙流泪了,4
0625,那两个？,32
0625,觉得好好哭啊，好听,13
0625,推开世界的门 这首歌本身就很好哭,8
0625,音乐真是共鸣的，我就是听出了眼泪，没有理由,1
0625,莫名其妙的哭了  ,7
0625,唱歌不在技巧，不在音色，在感情。所有的技巧只是为了辅助表达情感,1
0625,王智唱得很好啊,114
0625,静姐，你老公秃了,76
0625,居然感动了，第一次看伊能静的节目，有点圈粉,16
0625,那两个？哈哈哈哈哈哈哈,33
0625,被伊能静圈粉了 她好棒！,31
0625,没觉得伊能静刚才唱的好好，第一句还走音了,8
0625,静姐经历很多她很有故事真的很不容易,86
0625,蓝盈莹说话声音好稚嫩😂,41
0625,我也被触动到了 很有感情,13
0625,人到中年，经历的事多，懂的道理多,8
0625,伊能静太想表现自己了三个人让她唱出一个人,4
0625,白冰你很好，冲冲冲,27
0625,边吃边哭笑死我了,34
0625,那两个 ,55
0625,这就是柔软的力量,26
0625,不是啊 你们真的觉得伊能静好听么  还是情怀？  我咋听不出来呢,0
0625,哈哈哈哈冰冰子不哭,9
0625,我也听哭了,14
0625,白冰我超喜欢你，你的主题曲在我看来跳得最好，没有之一，不要妄自菲薄，加油！！！,93
0625,那两个是因为她们太熟了,47
0625,姐姐教的好,92
0625,王智和王丽坤就是那种好你干净的感觉，这一组也是宝藏啊,12
0625,上年纪了就是特别容易感动😭😭,17
0625,从来没觉得伊能静会唱歌，但确实很认真努力,0
0625,哈哈哈哈哈什么叫那两个,120
0625,钟丽缇边哭边吃,264
0625,这个组合才是无线可能组合,78
0625,虽然哭了但是还是要吃,75
0625,钟丽缇好可爱啊天呐,55
0625,为什么会哭啊我啊啊啊啊啊啊啊,13
0625,钟丽缇好可爱 边哭边吃 ,37
0625,白冰，感性啊哈，你们都很棒,23
0625,白冰说话怎么感觉。。。总是称呼那个谁谁 那两个。。,17
0625,钟丽缇好少女好可爱,22
0625,伊能静组是唱的好不好不知道，但是是最动人的，唱到心里去了,1
0625,说跑调的，就你最专业，最没感情就是你没跑了,4
0625,伊能静队伍带的好，其他两个人也很努力，果然齐心才能成事！,165
0625,钟丽缇好可爱一边吃东西一边哭,133
0625,伊能静唱得我头皮发麻 ,67
0625,还没听全呢，就哭了，还流鼻涕了。,32
0625,好搞笑 哭那一下 真是会给自己加戏,0
0625,真的，除了第一组，都很好,30
0625,钟丽缇好可爱，我的妈,52
0625,雅雅边吃边哭,114
0625,伊能静好棒啊，才女。,48
0625,那两个这个词有点。。,39
0625,雅雅好可爱哈哈哈哈哈哈哈,12
0625,那两个比你好的多了,2
0625,突然不懂上一期为什么都想去艾瑞巴蒂，伊能静这组多幸福啊,69
0625,哈哈哈哈哈哈第二期咋就开始走这个剧情了呜呜呜呜这么早我不想哭,11
0625,我也挺感动的,35
0625,王智开口真的就感动了,17
0625,王智唱的很好啊，三个人里最好,5
0625,我也哭了,23
0625,伊能静有能量场,73
0625,好喜欢钟丽缇啊 性格好好,24
0625,感染力,46
0625,这组好和谐有爱，而且是发自内心的，丁当适合来这组,9
0625,王智唱的好好啊,19
0625,听着伊能静的歌 真的感动到哭😭,3
0625,团魂出来了哈哈哈,91
0625,我眼泪也留下来了,74
0625,伊能静的感染力，一开口就能让你泪流,10
0625,谁给你说的王丽坤啥都干不了,43
0625,那两个?我不太喜欢白冰了……好叭也有可能是他们关系很好才这么说,1
0625,真的有感染力,51
0625,雅雅边哭边吃哈哈哈,505
0625,大家都唱哭了,57
0625,钟丽缇好可爱啊，一边吃一边默默流泪,51
0625,白冰你忘了你的《美丽的神话》了吗?你和胡歌唱那首很好听啊,47
0625,白冰这不是夸人的吗，你听白冰在精灵世纪当中的演唱，就知道她是实力唱将,9
0625,我也哭了😭😭😭我要马上去粉伊能静！！！,37
0625,教的她们两个太好了,151
0625,真的呀这就是女性的力量,131
0625,果然有故事会走心的人，特别能打到人的内心,23
0625,除了作精队每个队都好好,94
0625,王丽坤还好留在这组！！！,17
0625,不知道为什么觉得王智唱的最好,2
0625,太可爱了这帮女人,68
0625,哈哈哈雅雅还吃呢，突然一句很难的你知道吗呜呜呜呜,37
0625,妈耶可爱死了的,69
0625,哈哈哈哈哈哈哈哈太可爱了钟丽缇,21
0625,对比起来第一组真的好不认真,13
0625,都是伊能静一句一句教出来的，很好听,0
0625,雅雅姐一边吃一边哭哈哈哈哈,553
0625,边哭边吃哈哈哈哈哈哈,372
0625,静妈是好leader，能稳定人心,162
0625,哈哈哈哈哈钟丽缇太可爱了,283
0625,王智和王丽坤属于有天赋的但是一直没被专业教过所以很不自信，但其实是可以的,9
0625,哈哈哈哈哈哈哈雅雅太可爱了,137
0625,钟丽缇边哭边吃太可爱了吧,22
0625,三人团比较好带,27
0625,黄龄姐姐那个包是星巴克的,18
0625,太可爱了姐姐们,22
0625,白冰加油(ง •̀_•́)ง,3
0625,音乐的表达，艺术的魅力，粉了静姐,18
0625,破个画面，姐姐们还有零食吃啊啊啊,37
0625,哈哈哈哈边吃边哭,245
0625,一个有能力的，带着两个很努力的，就让这首歌赋予了生命,8
0625,这就是歌声传达的力量啊😭,30
0625,不到一分钟，被感动了，伊能静真的很厉害,4
0625,没感觉特别好听，但是莫名的想哭😭,0
0625,钟丽缇边吃边哭，哈哈哈,261
0625,钟丽缇可爱!,180
0625,我也哭了，泪流满面,63
0625,被伊能静圈粉了,56
0625,女性加油！女性的力量很强大,39
0625,伊能静在我们上学时‘她的磁带每张都有,2
0625,伊能静教的太好了，我觉得这组唱的最好,96
0625,钟丽缇真的好可爱哦,174
0625,不是 是伊能静的声线自带哭腔 很能有那种自我投入的氛围,7
0625,雅雅真的好好啊,15
0625,啊啊啊都好漂亮啊！,10
0625,哈哈哈哈，三个强者并不懂其他人的感受,5
0625,专注地唱歌是可以感动人的,243
0625,吃着吃着就哭了哈哈哈,259
0625,唱的确实挺感动。,137
0625,这组真的惊喜了，主要因为有伊能静在，带的好,20
0625,吃完在哭哈哈,113
0625,蓝盈莹，清醒的人最孤独,51
0625,天啊雅雅姐也太可爱了,88
0625,呜呜呜好喜欢这一组啊啊啊,12
0625,我也很感动,17
0625,伊能静哭了一晚上了！她嗓子发挥当然受影响！！但是她把那两个唱歌小白教好了！！,2
0625,我也哭了，眼泪是自觉的,3
0625,王丽坤一开口就出戏了 好吗，只有王智唱得最好,0
0625,我也被伊能静看哭了,133
0625,雅雅边哭边吃笑死我了,60
0625,这组氛围特别好,125
0625,突然被伊能静圈粉了,54
0625,后面钟丽缇哈哈哈哈哈哈哈哈哈,2
0625,哈哈哈哈哈哈哈都好可爱,30
0625,总有人曲解别人的话还给人扣上没礼貌的帽子，服了,35
0625,钟丽缇：哭归哭，还是要吃的,214
0625,呜呜呜呜大家好可爱,20
0625,伊能静的用力，可能是想带另外两个,9
0625,呜呜呜呜好感动啊伊能静姐姐太可了！,0
0625,我爱冰冰子,19
0625,前面那个  你说雅雅姐一边哭一边吃  笑死我了  ,147
0625,钟丽缇哈哈哈哈哈,143
0625,冰冰子冲冲冲！！！！！！！！,7
0625,我也感动了,30
0625,我跟男朋友一起哭了，好感动,6
0625,这组好有力量啊，真的莫名其妙触动了,0
0625,钟丽缇好可爱好可爱,197
0625,这组太好了吧,54
0625,唱的确实感人，我流泪了,50
0625,真的伊能静唱出了一种故事,10
0625,莫名其妙的感动！！！！唱哭了,1
0625,姐姐们不哭不哭抱抱,50
0625,才刚到哈哈哈哈哈哈哈哈哈哈哈,109
0625,一边吃一边哭😅😅😅,283
0625,有故事的人都会留下泪,81
0625,雅雅好可爱啊哈哈哈哈哈哈哈,63
0625,静懂的怎么唱 但是他自己声音条件一般,0
0625,冰冰不哭！！！！！加油加油加油！,1
0625,一边哭一边吃哈哈哈哈哈,171
0625,都不在一个房间，但是所有人都被感动了，说明真的很感动,59
0625,这组也很和谐,140
0625,看见好多说哭了的  大妹子咋回事  我也哭了T﹏T,17
0625,白冰这个造型真的好美,50
0625,那是因为人少好带啊。那么多人一个一个的到什么时候去,0
0625,年纪大了比较煽情哈哈哈哈哈,112
0625,这组也挺好,15
0625,哈哈哈郑希怡的手,14
0625,真的哭了，怎么回事？,11
0625,蓝盈莹功利心这么重不会懂的！,9
0625,天哪 不同组都有听哭的，这感染力好牛,0
0625,这组真的一开口就哭了,51
0625,直接给唱哭了,65
0625,我太爱钟丽缇了！,50
0625,郑希怡太酷了爱了爱了,46
0625,希望每个女人都可以幸福,34
0625,哈哈哈 对不起 我想笑,44
0625,这才是团队该有的样子,69
0625,真诚永远都有杀伤力,42
0625,你别忘了UNIQ他们还没有开演唱会呢……,23
0625,太感动了啊啊啊,29
0625,当妈妈了感情都特别细腻,20
0625,扯淡吗？这能叫唱将？也许是，但刚才表现真不能算,0
0625,钟丽缇太可爱了吧   ,161
0625,钟丽缇也50了 很不容易了,38
0625,伊能静真的很好啊,46
0625,突然发现小熊包包我也有好开心,3
0625,唱的真的好，真的感动,23
0625,雅雅 我们会一直支持你爱你的,2
0625,这个边哭还边吃真的可爱到我了😂,39
0625,不过这组确实有爱,72
0625,因为当妈妈又想要事业真的很难  不容易,19
0625,雅雅姐真可爱,38
0625,演都没开始演  太敢了,25
0625,还是这个歌厉害  杨乃文挺厉害的,1
0625,有阅历的姐姐们更容易情绪共鸣,104
0625,这是突然的合体啊,53
0625,王丽坤好棒啊跳舞很棒没想到这一次唱歌进步很大,35
0625,雅雅太可爱了,53
0625,一边吃一边哭的 哈哈哈哈哈,9
0625,他每次豆强调很好的朋友,6
0625,伊能静一开口瞬间泪点来了。,120
0625,雅雅姐一边吃一边哭哈哈哈,159
0625,zlt一边吃零食一边感动 哈哈哈,78
0625,钟丽缇好可爱呀,113
0625,🌸你可拉倒吧，花花世界太可怕,22
0625,有什么好哭的稀里哗啦……吃不消,9
0625,行了吧，花，张口胡说,251
0625,呵呵呵，没见你心疼王一博,92
0625,我也听哭了，我老婆在旁边没哭，我就把她打哭，那么好听居然不哭，该打,22
0625,我好喜欢这个有野心的蓝盈盈,39
0625,大家氛围好好,59
0625,王丽坤真的因祸得福，不过张那性格就算来了这组也是搅局,4
0625,华，对你家艺人好点,204
0625,好有感染力我也莫名的流泪了,27
0625,哭完继续吃,64
0625,团魂出现了，,63
0625,哈哈哈哈哈哈啊哈哈哈哈哈这组爱了,17
0625,蓝盈莹性格好，不然整个组就都哭了,18
0625,就你还哭呢,227
0625,这些姐姐真的是 人生经历丰富多彩 当然故事满满啊,24
0625,华就这？你还会哭？,148
0625,你可拉倒吧，你家艺人能不能对他们好一点,119
0625,来了哈哈哈哈哈哈哈哈哈哈哈冲冲冲啊哈哈哈哈哈哈可以的哈哈哈哈哈,1
0625,伊能静唱哭了所有人……宁静这组怕是没戏了……,11
0625,钟姐姐一边哭一边吃  哈哈哈哈,55
0625,我也看哭了,52
0625,真的唱的好呀！,32
0625,华 对王一博好好的 我们mtjj都会感谢你,7
0625,伊能静太厉害了。。,29
0625,？华你认真的？,13
0625,华你别说大话了,250
0625,小姐姐们Q一搏，哈哈哈哈哈哈哈,46
0625,钟丽缇本来也可以是御姐气场强大的，但内在原来这么柔情似水,26
0625,刚哭完就拿吃的,64
0625,除了第一组感觉都很棒啊,14
0625,华啥时候给孟美岐开演唱会,10
0625,是门票钱到手了笑哭的吧,252
0625,钟丽缇真是太可爱了 边哭边吃 ,58
0625,王一博火了才做宣传，也不知道之前心疼到哪里去了。。。呵呵,10
0625,努力的女生最美,36
0625,冰冰这一组太有爱了吧,27
0625,有的人吃着吃着就哭了,5
0625,伊能静 钟丽缇,7
0625,唱歌就是唱出感情才最好。,83
0625,她唱的歌就把每个人触动的点感动的部分激发出来了，这是唱将的魅力吧！！！,70
0625,一首歌把大家都唱哭了。。。,53
0625,华的发言每次都让我耳目一新,6
0625,这个是个魔女 太会表演了  表演已经成为人生的那种,0
0625,除了第一组大家的氛围都好好啊,81
0625,伊能静厉害👍🏻,70
0625,华你真的为你的艺人哭过吗,37
0625,黄龄真的是太可爱了，还背个小包包,0
0625,你可拉倒吧,70
0625,伊能静的能量场，真的太厉害了,15
0625,华姐也会哭？笑死人了,299
0625,演员的共情能力本来就强呀,199
0625,华确实很感动，哎...又赚钱了，比上次好多,17
0625,你可拉倒吧,116
0625,这首歌真的很有感染力，曲调和歌词都是，原唱也很棒,7
0625,你可别哭了 有这时间稍微对朱正廷好一点吧,16
0625,伊能静太会教了,262
0625,你当的是后妈吧,146
0625,喷花姐停停吧感觉好些了啊已经,3
0625,你可拉倒吧,127
0625,啊哈哈哈哈哈哈怎么那么好笑,1
0625,伊能静我爱了,33
0625,你拉倒吧你,347
0625,你确定？？？,187
0625,不心疼一博，就只心疼程潇，好意思说,9
0625,你得了吧你,153
0625,我居然也哭了,73
0625,小明明为你打call,2
0625,你还好意思说？,321
0625,当妈？是后妈吧,187
0625,Zzt出道你哭惨了吧,3
0625,你给我爬,16
0625,真的吗 我不信,14
0625,为什么会哭？我也哭了,2
0625,你可拉倒吧,268
0625,你没有心Kiki杜,219
0625,真的太厉害了，把人听哭了,25
0625,鬼信噢,62
0625,第二次被一首歌唱哭了，虽然唱的不算好，但很感动,22
0625,那你就对她们好一点啊kiki,18
0625,那你倒是对他们好点啊,380
0625,你可拉倒吧,180
0625,就是差了太好了触发每个人内心不一样的感动就是会哭，太厉害了吧,51
0625,感觉王丽坤没去留下来反而很幸运,20
0625,你是后妈,37
0625,这一组很有感情，用心唱歌的一组是会感动到人的,1
0625,你可真敢说,234
0625,那你还天天压榨?,151
0625,妈妈和两个女儿哈哈哈,69
0625,你可拉倒吧,106
0625,你确定你哭了？？？？？？,47
0625,我懂了为什么秦昊和伊能静在一起了！！真就是魅力啊姐姐,1
0625,你可拉倒吧,159
0625,花你说这话认真的吗,109
0625,🌸姐，你可拉倒吧,25
0625,你可快憋说了,103
0625,伊能静姐姐 我pick你 吃着螺蛳粉 前一秒在笑你一开口我就哭了,1
0625,真的哭了 ,2
0625,🐶话你快算了吧,187
0625,你可别说了,52
0625,那是开演唱会吗？那是给你卖命呢,12
0625,他们才应该哭,49
0625,你哭了？？？,44
0625,王智真的可以苏vocal组！声线太好了,5
0625,你可得了吧,143
0625,黄世仁别说话,94
0625,华华你快拉倒吧,73
0625,华，你说这话小果第一个不答应🌚,7
0625,你还有脸说,82
0625,不心虚吗这话,2
0625,你可拉倒吧,171
0625,你哭我怎么不相信？,143
0625,她好好😭好适合当妈妈！！她真的好好,39
0625,赵小果背猪你哭了吗,71
0625,晓明，披荆斩棘的哥哥已经官宣了,4
0625,这真的是厉害了。。。。。心灵上的触动,3
0625,对王一博金子涵好一点,221
0625,你用棍子打我们家昊的时候怎么没哭？,32
0625,你可拉倒吧,169
0625,推开世界的门厉害的啦姐姐们,104
0625,伊能静很用心  也很会教,22
0625,uniq至今没开过演唱会啊啊啊啊啊啊啊,19
0625,kiki杜你怎么能哭呢,139
0625,你们家，呵呵呵,96
0625,华 你清醒一点,60
0625,你可真会说,69
0625,伊能静真的很棒啊，圈粉,27
0625,你是认真的吗？,54
0625,你可拉倒吧，是后妈吧,177
0625,你那叫妈么？？？,114
0625,伊能静真的好用心的教她们,40
0625,你这当的是后妈吧,76
0625,唱的太好了，教的也好棒，快点发新歌吧，以前的歌手比现在的歌手强好多感染力超强,29
0625,你可去你的，你拿什么赔我大U,0
0625,那你一定是后妈，白雪公主那款的后妈,150
0625,真的吗 我不信,175
0625,仅代表华个人观点,73
0625,这话说的可真漂亮啊  ,21
0625,对他们好一点好吗？,49
0625,来一场勾心斗角的哥哥吧，让小明去努力一下,3
0625,静姐说 以你们为荣 真的好好哭啊,161
0625,拼死“一搏……,122
0625,你们家哪个艺人演唱会你哭了？？？？,60
0625,因为开完演唱会你就把他们都扔掉了,83
0625,伊能静经历了什么 大家一看他哇哇哇哇哇？,6
0625,王智唱得最好听 但最后她淘汰了好奇怪,1
0625,华，你没有心，谢谢,492
0625,华 这话你怎么好意思说出口的,197
0625,我呵呵了个呵呵你也说的出口,42
0625,以为伊能静这组会差 但是她真的带好了这组啊,34
0625,你可拉倒吧,91
0625,你看朱正廷出道的时候气得快哭了是吗,1
0625,王一博那么累你哭了吗 华华 呵,80
0625, 当后妈吧,71
0625,你可拉到，对一博好好的啊,12
0625,你可拉倒吧,46
0625,同样50岁的人 一个倚老卖老总觉得自己是女王 人家伊能静永远帮着别人,6
0625,我们才真的以你为荣咧，伊能静,10
0625,您对得起他们叫你杜妈吗？,330
0625,王丽坤你好幸运留在这组,43
0625,你可拉倒吧,157
0625,所以大部分姐姐都是很好的 除了个别作的,35
0625,赵小果背猪那个别跑哈哈哈哈哈,10
0625,真的感动啊,35
0625,静姐太厉害了服气服气，好有感情啊，现在的歌手真的好多没有感情，只有唱功,49
0625,你还会哭,55
0625,对yb能好点吗？至少给个经纪人吧,45
0625,尹能静好棒👍,38
0625,哈哈哈哈，来让我爽一下,4
0625,华金数据没有李权哲你好意思？,2
0625,哭了，终于可以卖个好价钱了,239
0625,她们三个好棒啊,191
0625,感觉跟伊能静一组很放心很舒服,10
0625,都比第一组强,142
0625,你倒是给他们多配俩保安啊！,27
0625,卖力带着俩门外汉想以一己之力力挽狂澜外加歌词确实很感人,1
0625,最温暖的一组,137
0625,除了第一组都很好,63
0625,伊能静真的太暖了,39
0625,让我爽一下哈哈哈哈静姐,26
0625,伊能静真的好厉害，对她转粉了,3
0625,哈哈哈哈哈哈哈哈哈笑死我了,6
0625,那边一带二，这边二带一😂,284
0625,华，你好意思说那话吗,75
0625,除了第一组 大家都特别好 彼此鼓励 彼此成就,42
0625,前面说不信的那个是鲁豫嘛,5
0625,这组也强哦 阿朵👏🏻👏🏻👏🏻👏🏻👏🏻,2
0625,金子涵啊啊啊,21
0625,伊能静老师真的，越长大我越觉得她也太好了，情商高体贴人,88
0625,伊能静姐姐真好,22
0625,伊太喜欢了。刚刚真的听哭了,22
0625,妈妈带着自己家的俩姑娘,10
0625,华，你不能哭，你要坚强，我们送你出道,5
0625,伊能静教的真好,11
0625,伊能静太棒了,78
0625,其他组都很有爱,63
0625,是吗  那请好好爱我们一博 杜妈,3
0625,这组太好哭了,70
0625,哈？认真的吗华,49
0625,白冰黄龄冲冲冲,3
0625,对王一博好一点,300
0625,伊能静当时被骂的啊讽刺的啊  人总会有错 但是她其实还是挺好的 温柔的坚强,86
0625,母慈女孝,115
0625,呵，你有在意过这些吗，你好意思听他们叫你杜妈妈！！！！,29
0625,静静是团宠诶哈哈哈哈哈,81
0625,王智唱的也太好了吧，这个嗓子,13
0625,保护静姐联盟,165
0625,果然是见人说鬼话,60
0625,伊能静太好了,79
0625,伊妈妈真的很棒加油加油被圈粉,25
0625, 这就是团队的魅力，能让不同层次地位的人团结在一起共同奋斗,11
0625,好棒的一组！！！,32
0625,伊能静人好好,145
0625,静静子团宠啊,92
0625,华，我们UINQ的演唱会呢,47
0625,一边一妈带2宝，一边一宝配2妈,47
0625,伊能静好棒啊,86
0625,你怎么办你完全没问题你OK的静姐,15
0625,静静子，团宠实锤,125
0625,伊能静好会教,145
0625,伊能静太好了，会照顾人,123
0625,人家连宁静姐姐都带得动..第一组两个专业的就怕惹事都不敢站出来，没有担当,22
0625,王智唱的好棒啊,51
0625,你爸妈那么累你们哭了吗 还王一博,2
0625,谁能想到宁静竟然是团宠,74
0625,伊能静的成长故事可以说是逆风飞行,65
0625,团宠静静子,73
0625,我们怎么办 不 我怎么办 哈哈哈哈哈,56
0625,初听不识曲中意，再听已是曲中人，都是有阅历的姐姐所以才会感同身受,5
0625,呵，华，绝了,31
0625,前面是一带二，这个是二带一,168
0625,要粉上伊能静了,219
0625,我也觉得除了第一组都很好,65
0625,伊能静姐姐真的不错，是个好队长,50
0625,有爱才能更好的交流学习 互相不认识没有感情成为一组 确实难以恭维,8
0625,哈哈哈，静静子被照顾得很好,47
